id,required_skills,candidate_skills,degree,years_experience,overlap,fit,probability,missing_skills,degree_encoded,skill_match_ratio,candidate_coverage,required_skill_count,skills_text
FIT0580,"AWS, Docker, GCP, Java, Node.js, PyTorch, Scikit-learn, TypeScript","Django, ETL, GraphQL, Kubernetes, Linux, PyTorch",Bachelors,2.6,1.0,0,0.328,"AWS, Docker, GCP, Java, Node.js, Scikit-learn, TypeScript",0.0,0.125,0.16666666666666666,8.0,"AWS, Docker, GCP, Java, Node.js, PyTorch, Scikit-learn, TypeScript Django, ETL, GraphQL, Kubernetes, Linux, PyTorch"
FIT0581,"GCP, Node.js, Power BI, Tableau, TensorFlow","Django, Docker, Git, NumPy, PyTorch, React, Spark, TypeScript",Bachelors,2.8,0.0,1,0.234,"GCP, Node.js, Power BI, Tableau, TensorFlow",0.0,0.0,0.0,5.0,"GCP, Node.js, Power BI, Tableau, TensorFlow Django, Docker, Git, NumPy, PyTorch, React, Spark, TypeScript"
FIT0582,"AWS, CI/CD, Kubernetes, Power BI, R, SQL, TensorFlow","AWS, ETL, R, Spark, Tableau, TensorFlow",Bachelors,3.8,3.0,1,0.564,"CI/CD, Kubernetes, Power BI, SQL",0.0,0.42857142857142855,0.5,7.0,"AWS, CI/CD, Kubernetes, Power BI, R, SQL, TensorFlow AWS, ETL, R, Spark, Tableau, TensorFlow"
FIT0583,"AWS, Azure, Docker, Linux, Power BI, PyTorch, R","Flask, Java, Kubernetes, R, REST, Tableau",Bachelors,4.7,1.0,0,0.391,"AWS, Azure, Docker, Linux, Power BI, PyTorch",0.0,0.14285714285714285,0.16666666666666666,7.0,"AWS, Azure, Docker, Linux, Power BI, PyTorch, R Flask, Java, Kubernetes, R, REST, Tableau"
FIT0584,"AWS, Docker, JavaScript, Python, SQL","CI/CD, Django, Git, Java, Kubernetes, Node.js, NumPy, Power BI, TensorFlow, TypeScript",Bachelors,3.8,0.0,0,0.264,"AWS, Docker, JavaScript, Python, SQL",0.0,0.0,0.0,5.0,"AWS, Docker, JavaScript, Python, SQL CI/CD, Django, Git, Java, Kubernetes, Node.js, NumPy, Power BI, TensorFlow, TypeScript"
FIT0585,"Azure, PyTorch, REST, SQL, TensorFlow","Airflow, Django, Kubernetes, NumPy, Pandas, Power BI, PyTorch, REST, Tableau, TypeScript",Masters,3.4,2.0,1,0.512,"Azure, SQL, TensorFlow",1.0,0.4,0.2,5.0,"Azure, PyTorch, REST, SQL, TensorFlow Airflow, Django, Kubernetes, NumPy, Pandas, Power BI, PyTorch, REST, Tableau, TypeScript"
FIT0586,"Docker, Hadoop, Java, NumPy, TensorFlow","GCP, Git, REST, Tableau",Bachelors,4.0,0.0,0,0.27,"Docker, Hadoop, Java, NumPy, TensorFlow",0.0,0.0,0.0,5.0,"Docker, Hadoop, Java, NumPy, TensorFlow GCP, Git, REST, Tableau"
FIT0587,"Azure, ETL, Power BI, REST, SQL","Docker, GraphQL, Java, NumPy, Power BI, PyTorch, R, React, Tableau",Bachelors,4.0,1.0,0,0.37,"Azure, ETL, REST, SQL",0.0,0.2,0.1111111111111111,5.0,"Azure, ETL, Power BI, REST, SQL Docker, GraphQL, Java, NumPy, Power BI, PyTorch, R, React, Tableau"
FIT0588,"Excel, Git, Java, Pandas, Python, React, SQL","Django, Excel, Git, R, SQL, Tableau",,3.1,3.0,0,0.543,"Java, Pandas, Python, React",0.0,0.42857142857142855,0.5,7.0,"Excel, Git, Java, Pandas, Python, React, SQL Django, Excel, Git, R, SQL, Tableau"
FIT0589,"Airflow, CI/CD, Flask, REST, Scikit-learn, TypeScript","Airflow, Django, Flask, Git, Hadoop, NumPy, Python, R, TensorFlow",PhD,5.3,2.0,1,0.569,"CI/CD, REST, Scikit-learn, TypeScript",2.0,0.3333333333333333,0.2222222222222222,6.0,"Airflow, CI/CD, Flask, REST, Scikit-learn, TypeScript Airflow, Django, Flask, Git, Hadoop, NumPy, Python, R, TensorFlow"
FIT0590,"Airflow, CI/CD, Docker, Hadoop, Pandas, R, TensorFlow","CI/CD, Node.js, PyTorch, TypeScript",No Degree,4.6,1.0,0,0.388,"Airflow, Docker, Hadoop, Pandas, R, TensorFlow",0.0,0.14285714285714285,0.25,7.0,"Airflow, CI/CD, Docker, Hadoop, Pandas, R, TensorFlow CI/CD, Node.js, PyTorch, TypeScript"
FIT0591,"AWS, Airflow, GCP, JavaScript, SQL, Tableau, TensorFlow","AWS, CI/CD, Excel, Flask, GraphQL, JavaScript, Kubernetes, Linux, NumPy, React",Masters,3.7,2.0,1,0.521,"Airflow, GCP, SQL, Tableau, TensorFlow",1.0,0.2857142857142857,0.2,7.0,"AWS, Airflow, GCP, JavaScript, SQL, Tableau, TensorFlow AWS, CI/CD, Excel, Flask, GraphQL, JavaScript, Kubernetes, Linux, NumPy, React"
FIT0592,"AWS, JavaScript, Power BI, Python, REST, React, Tableau","Airflow, GraphQL, Python, R, Tableau",Bachelors,6.7,2.0,0,0.551,"AWS, JavaScript, Power BI, REST, React",0.0,0.2857142857142857,0.4,7.0,"AWS, JavaScript, Power BI, Python, REST, React, Tableau Airflow, GraphQL, Python, R, Tableau"
FIT0593,"AWS, Docker, GCP, Git, Kubernetes, NumPy, SQL","AWS, Azure, Docker, ETL, GCP, Kubernetes, NumPy, SQL, TypeScript",Bachelors,4.6,6.0,1,0.888,Git,0.0,0.8571428571428571,0.6666666666666666,7.0,"AWS, Docker, GCP, Git, Kubernetes, NumPy, SQL AWS, Azure, Docker, ETL, GCP, Kubernetes, NumPy, SQL, TypeScript"
FIT0594,"Django, Linux, Node.js, NumPy, Scikit-learn, Spark","Excel, Git, R, Scikit-learn, Tableau",Bachelors,2.0,1.0,0,0.31,"Django, Linux, Node.js, NumPy, Spark",0.0,0.16666666666666666,0.2,6.0,"Django, Linux, Node.js, NumPy, Scikit-learn, Spark Excel, Git, R, Scikit-learn, Tableau"
FIT0595,"Airflow, JavaScript, Kubernetes, Pandas, TypeScript","Azure, Django, Excel, Node.js, NumPy, R",Bachelors,5.7,0.0,1,0.321,"Airflow, JavaScript, Kubernetes, Pandas, TypeScript",0.0,0.0,0.0,5.0,"Airflow, JavaScript, Kubernetes, Pandas, TypeScript Azure, Django, Excel, Node.js, NumPy, R"
FIT0596,"CI/CD, Django, Excel, GraphQL, Hadoop, REST, TensorFlow","Azure, GraphQL, Hadoop, Node.js, Pandas, React, Spark",Bachelors,0.8,2.0,0,0.374,"CI/CD, Django, Excel, REST, TensorFlow",0.0,0.2857142857142857,0.2857142857142857,7.0,"CI/CD, Django, Excel, GraphQL, Hadoop, REST, TensorFlow Azure, GraphQL, Hadoop, Node.js, Pandas, React, Spark"
FIT0597,"Java, React, Scikit-learn, Tableau, TensorFlow","Azure, CI/CD, GraphQL, Node.js, Power BI",Masters,1.3,0.0,0,0.249,"Java, React, Scikit-learn, Tableau, TensorFlow",1.0,0.0,0.0,5.0,"Java, React, Scikit-learn, Tableau, TensorFlow Azure, CI/CD, GraphQL, Node.js, Power BI"
FIT0598,"Docker, Flask, GCP, Hadoop, SQL","Docker, Linux, R, SQL, Tableau",Bachelors,1.5,2.0,1,0.395,"Flask, GCP, Hadoop",0.0,0.4,0.4,5.0,"Docker, Flask, GCP, Hadoop, SQL Docker, Linux, R, SQL, Tableau"
FIT0599,"CI/CD, Excel, Kubernetes, Linux, TensorFlow","Flask, GCP, JavaScript, SQL, Tableau",PhD,0.0,0.0,0,0.21,"CI/CD, Excel, Kubernetes, Linux, TensorFlow",2.0,0.0,0.0,5.0,"CI/CD, Excel, Kubernetes, Linux, TensorFlow Flask, GCP, JavaScript, SQL, Tableau"
FIT0600,"Azure, Git, Power BI, SQL, Scikit-learn, Spark, Tableau","AWS, Docker, Flask, Java, Power BI, Tableau",Bachelors,2.3,2.0,0,0.419,"Azure, Git, SQL, Scikit-learn, Spark",0.0,0.2857142857142857,0.3333333333333333,7.0,"Azure, Git, Power BI, SQL, Scikit-learn, Spark, Tableau AWS, Docker, Flask, Java, Power BI, Tableau"
FIT0601,"Airflow, Django, Excel, Java, Node.js, Scikit-learn, TensorFlow","Azure, Flask, R, Scikit-learn, Tableau",Bachelors,1.9,1.0,0,0.307,"Airflow, Django, Excel, Java, Node.js, TensorFlow",0.0,0.14285714285714285,0.2,7.0,"Airflow, Django, Excel, Java, Node.js, Scikit-learn, TensorFlow Azure, Flask, R, Scikit-learn, Tableau"
FIT0602,"Flask, Git, GraphQL, Linux, Python, TypeScript","Airflow, Django, Docker, GraphQL, JavaScript, Kubernetes, R, SQL, Scikit-learn, Tableau",No Degree,0.0,1.0,0,0.25,"Flask, Git, Linux, Python, TypeScript",0.0,0.16666666666666666,0.1,6.0,"Flask, Git, GraphQL, Linux, Python, TypeScript Airflow, Django, Docker, GraphQL, JavaScript, Kubernetes, R, SQL, Scikit-learn, Tableau"
FIT0603,"ETL, Git, GraphQL, Linux, Power BI, SQL, Scikit-learn","AWS, Airflow, Django, Flask, Python, React, Spark, Tableau, TypeScript",Bachelors,1.8,0.0,0,0.204,"ETL, Git, GraphQL, Linux, Power BI, SQL, Scikit-learn",0.0,0.0,0.0,7.0,"ETL, Git, GraphQL, Linux, Power BI, SQL, Scikit-learn AWS, Airflow, Django, Flask, Python, React, Spark, Tableau, TypeScript"
FIT0604,"CI/CD, Docker, GCP, Linux, Pandas, Tableau","Airflow, Docker, Flask, Java, NumPy, Pandas, REST, TensorFlow",Bachelors,4.4,2.0,1,0.482,"CI/CD, GCP, Linux, Tableau",0.0,0.3333333333333333,0.25,6.0,"CI/CD, Docker, GCP, Linux, Pandas, Tableau Airflow, Docker, Flask, Java, NumPy, Pandas, REST, TensorFlow"
FIT0605,"Django, Docker, GraphQL, Linux, React","Django, GraphQL, Linux, TensorFlow",Masters,3.7,3.0,1,0.621,"Docker, React",1.0,0.6,0.75,5.0,"Django, Docker, GraphQL, Linux, React Django, GraphQL, Linux, TensorFlow"
FIT0606,"GraphQL, Node.js, Power BI, SQL, Spark, TypeScript","ETL, Pandas, R, REST, SQL",Masters,3.2,1.0,0,0.406,"GraphQL, Node.js, Power BI, Spark, TypeScript",1.0,0.16666666666666666,0.2,6.0,"GraphQL, Node.js, Power BI, SQL, Spark, TypeScript ETL, Pandas, R, REST, SQL"
FIT0608,"AWS, Airflow, Hadoop, Kubernetes, REST","Django, Pandas, Power BI, R, TensorFlow",Bachelors,0.6,0.0,0,0.168,"AWS, Airflow, Hadoop, Kubernetes, REST",0.0,0.0,0.0,5.0,"AWS, Airflow, Hadoop, Kubernetes, REST Django, Pandas, Power BI, R, TensorFlow"
FIT0609,"Azure, Django, Docker, ETL, GraphQL, Pandas, Tableau, TensorFlow","Azure, Flask, GraphQL, Node.js, SQL",Bachelors,2.8,2.0,1,0.434,"Django, Docker, ETL, Pandas, Tableau, TensorFlow",0.0,0.25,0.4,8.0,"Azure, Django, Docker, ETL, GraphQL, Pandas, Tableau, TensorFlow Azure, Flask, GraphQL, Node.js, SQL"
FIT0611,"Airflow, Azure, GraphQL, Pandas, PyTorch, Python, React, Spark","AWS, Azure, Excel, Flask, Hadoop, Linux, REST, Scikit-learn, Tableau",PhD,7.6,1.0,1,0.538,"Airflow, GraphQL, Pandas, PyTorch, Python, React, Spark",2.0,0.125,0.1111111111111111,8.0,"Airflow, Azure, GraphQL, Pandas, PyTorch, Python, React, Spark AWS, Azure, Excel, Flask, Hadoop, Linux, REST, Scikit-learn, Tableau"
FIT0612,"CI/CD, Flask, Kubernetes, R, Tableau, TensorFlow","Azure, ETL, Excel, GCP, Power BI, Scikit-learn, TypeScript",Bachelors,6.0,0.0,0,0.33,"CI/CD, Flask, Kubernetes, R, Tableau, TensorFlow",0.0,0.0,0.0,6.0,"CI/CD, Flask, Kubernetes, R, Tableau, TensorFlow Azure, ETL, Excel, GCP, Power BI, Scikit-learn, TypeScript"
FIT0613,"Airflow, Azure, Django, Excel, GraphQL, Linux, Pandas, Spark","Airflow, Azure, CI/CD, Excel, Flask, Kubernetes, Scikit-learn, Tableau",Bachelors,6.3,3.0,1,0.639,"Django, GraphQL, Linux, Pandas, Spark",0.0,0.375,0.375,8.0,"Airflow, Azure, Django, Excel, GraphQL, Linux, Pandas, Spark Airflow, Azure, CI/CD, Excel, Flask, Kubernetes, Scikit-learn, Tableau"
FIT0614,"Azure, Django, Docker, Node.js, Python, Scikit-learn, Spark","Java, Pandas, Power BI, TypeScript",Masters,1.8,0.0,0,0.264,"Azure, Django, Docker, Node.js, Python, Scikit-learn, Spark",1.0,0.0,0.0,7.0,"Azure, Django, Docker, Node.js, Python, Scikit-learn, Spark Java, Pandas, Power BI, TypeScript"
FIT0615,"Airflow, Docker, Flask, GCP, GraphQL, Java, SQL","Airflow, Django, Excel, Kubernetes, Node.js, R",,3.1,1.0,0,0.343,"Docker, Flask, GCP, GraphQL, Java, SQL",0.0,0.14285714285714285,0.16666666666666666,7.0,"Airflow, Docker, Flask, GCP, GraphQL, Java, SQL Airflow, Django, Excel, Kubernetes, Node.js, R"
FIT0617,"AWS, CI/CD, Docker, Excel, GCP, Git, NumPy","ETL, GCP, Git, GraphQL, Linux, R, REST",Bachelors,3.0,2.0,1,0.44,,0.0,0.2857142857142857,0.2857142857142857,7.0,"AWS, CI/CD, Docker, Excel, GCP, Git, NumPy ETL, GCP, Git, GraphQL, Linux, R, REST"
FIT0618,"AWS, Git, Power BI, React, SQL","Airflow, Excel, Linux, NumPy, Pandas, PyTorch, R, REST, Spark",Bachelors,1.4,0.0,0,0.192,"AWS, Git, Power BI, React, SQL",0.0,0.0,0.0,5.0,"AWS, Git, Power BI, React, SQL Airflow, Excel, Linux, NumPy, Pandas, PyTorch, R, REST, Spark"
FIT0620,"Excel, Kubernetes, Linux, SQL, Tableau","Airflow, CI/CD, Django, Docker, Java, Linux, Node.js, R, REST, TensorFlow",No Degree,7.3,1.0,0,0.469,"Excel, Kubernetes, SQL, Tableau",0.0,0.2,0.1,5.0,"Excel, Kubernetes, Linux, SQL, Tableau Airflow, CI/CD, Django, Docker, Java, Linux, Node.js, R, REST, TensorFlow"
FIT0621,"GCP, JavaScript, Kubernetes, Power BI, PyTorch, REST, React","AWS, Django, Node.js, Pandas, Power BI, R, TypeScript",Masters,0.9,1.0,1,0.337,"GCP, JavaScript, Kubernetes, PyTorch, REST, React",1.0,0.14285714285714285,0.14285714285714285,7.0,"GCP, JavaScript, Kubernetes, Power BI, PyTorch, REST, React AWS, Django, Node.js, Pandas, Power BI, R, TypeScript"
FIT0622,"AWS, Airflow, Azure, Python, TypeScript","Django, Linux, Node.js, Spark",Bachelors,8.7,0.0,1,0.411,"AWS, Airflow, Azure, Python, TypeScript",0.0,0.0,0.0,5.0,"AWS, Airflow, Azure, Python, TypeScript Django, Linux, Node.js, Spark"
FIT0623,"Azure, ETL, Java, REST, Spark","Airflow, Azure, REST, SQL, Spark, TypeScript",Bachelors,9.9,3.0,1,0.747,,0.0,0.6,0.5,5.0,"Azure, ETL, Java, REST, Spark Airflow, Azure, REST, SQL, Spark, TypeScript"
FIT0624,"ETL, GCP, Kubernetes, NumPy, SQL","Airflow, CI/CD, ETL, Excel, Flask, GCP, Hadoop, REST, SQL, TypeScript",PhD,4.7,3.0,0,0.651,"Kubernetes, NumPy",2.0,0.6,0.3,5.0,"ETL, GCP, Kubernetes, NumPy, SQL Airflow, CI/CD, ETL, Excel, Flask, GCP, Hadoop, REST, SQL, TypeScript"
FIT0625,"Azure, Excel, Hadoop, Pandas, Power BI, PyTorch, Python","Flask, Power BI, SQL, Scikit-learn",Bachelors,4.6,1.0,0,0.388,"Azure, Excel, Hadoop, Pandas, PyTorch, Python",0.0,0.14285714285714285,0.25,7.0,"Azure, Excel, Hadoop, Pandas, Power BI, PyTorch, Python Flask, Power BI, SQL, Scikit-learn"
FIT0626,"Django, Excel, Pandas, PyTorch, Spark, TensorFlow","CI/CD, Django, Flask, Hadoop, Linux, Power BI, React",PhD,5.8,1.0,1,0.484,"Excel, Pandas, PyTorch, Spark, TensorFlow",2.0,0.16666666666666666,0.14285714285714285,6.0,"Django, Excel, Pandas, PyTorch, Spark, TensorFlow CI/CD, Django, Flask, Hadoop, Linux, Power BI, React"
FIT0627,"ETL, Flask, GraphQL, Linux, NumPy, REST, Scikit-learn, Tableau","Django, GCP, Git, Linux, PyTorch, R, React, Tableau",Masters,6.5,2.0,1,0.605,"ETL, Flask, GraphQL, NumPy, REST, Scikit-learn",1.0,0.25,0.25,8.0,"ETL, Flask, GraphQL, Linux, NumPy, REST, Scikit-learn, Tableau Django, GCP, Git, Linux, PyTorch, R, React, Tableau"
FIT0628,"AWS, Django, Git, Kubernetes, Node.js, Spark","Azure, CI/CD, Docker, Flask, Kubernetes, Power BI, React",Masters,5.1,1.0,1,0.463,"AWS, Django, Git, Node.js, Spark",1.0,0.16666666666666666,0.14285714285714285,6.0,"AWS, Django, Git, Kubernetes, Node.js, Spark Azure, CI/CD, Docker, Flask, Kubernetes, Power BI, React"
FIT0629,"AWS, Docker, Hadoop, Linux, TensorFlow, TypeScript","AWS, Airflow, CI/CD, Django, Docker, Git, Linux, REST",Masters,4.1,3.0,0,0.633,"Hadoop, TensorFlow, TypeScript",1.0,0.5,0.375,6.0,"AWS, Docker, Hadoop, Linux, TensorFlow, TypeScript AWS, Airflow, CI/CD, Django, Docker, Git, Linux, REST"
FIT0630,"AWS, Azure, Docker, Excel, Power BI, React, Tableau, TensorFlow","Airflow, NumPy, React, Scikit-learn, Tableau, TypeScript",PhD,3.8,2.0,0,0.524,"AWS, Azure, Docker, Excel, Power BI, TensorFlow",2.0,0.25,0.3333333333333333,8.0,"AWS, Azure, Docker, Excel, Power BI, React, Tableau, TensorFlow Airflow, NumPy, React, Scikit-learn, Tableau, TypeScript"
FIT0631,"Airflow, CI/CD, Django, PyTorch, Spark, Tableau","GraphQL, Java, NumPy, Pandas, PyTorch, Python, REST, SQL, TensorFlow, TypeScript",PhD,6.0,1.0,0,0.49,"Airflow, CI/CD, Django, Spark, Tableau",2.0,0.16666666666666666,0.1,6.0,"Airflow, CI/CD, Django, PyTorch, Spark, Tableau GraphQL, Java, NumPy, Pandas, PyTorch, Python, REST, SQL, TensorFlow, TypeScript"
FIT0632,"CI/CD, Docker, ETL, Excel, GCP, Node.js, PyTorch, Spark","AWS, Airflow, Django, Excel, Flask, Git, GraphQL, Hadoop, Linux, SQL",Masters,0.6,1.0,1,0.328,"CI/CD, Docker, ETL, GCP, Node.js, PyTorch, Spark",1.0,0.125,0.1,8.0,"CI/CD, Docker, ETL, Excel, GCP, Node.js, PyTorch, Spark AWS, Airflow, Django, Excel, Flask, Git, GraphQL, Hadoop, Linux, SQL"
FIT0633,"Git, GraphQL, Power BI, PyTorch, TensorFlow","Airflow, GCP, GraphQL, Hadoop, Power BI, REST, React, SQL",Bachelors,6.3,2.0,0,0.539,"Git, PyTorch, TensorFlow",0.0,0.4,0.25,5.0,"Git, GraphQL, Power BI, PyTorch, TensorFlow Airflow, GCP, GraphQL, Hadoop, Power BI, REST, React, SQL"
FIT0634,"GraphQL, Java, Kubernetes, Scikit-learn, Spark","AWS, Airflow, Django, GraphQL, R, React, Scikit-learn",Masters,2.7,2.0,1,0.491,"Java, Kubernetes, Spark",1.0,0.4,0.2857142857142857,5.0,"GraphQL, Java, Kubernetes, Scikit-learn, Spark AWS, Airflow, Django, GraphQL, R, React, Scikit-learn"
FIT0636,"Azure, CI/CD, Django, ETL, Python, TypeScript","Airflow, Excel, Java, Node.js, NumPy, PyTorch, SQL",Masters,2.8,0.0,0,0.294,"Azure, CI/CD, Django, ETL, Python, TypeScript",1.0,0.0,0.0,6.0,"Azure, CI/CD, Django, ETL, Python, TypeScript Airflow, Excel, Java, Node.js, NumPy, PyTorch, SQL"
FIT0637,"Excel, Flask, Java, Kubernetes, Node.js, REST, SQL, Scikit-learn","Excel, GCP, Linux, NumPy, Spark",Bachelors,3.6,1.0,0,0.358,"Flask, Java, Kubernetes, Node.js, REST, SQL, Scikit-learn",0.0,0.125,0.2,8.0,"Excel, Flask, Java, Kubernetes, Node.js, REST, SQL, Scikit-learn Excel, GCP, Linux, NumPy, Spark"
FIT0638,"Airflow, ETL, GCP, JavaScript, Linux, Tableau","GCP, Power BI, PyTorch, Scikit-learn, Spark",Bachelors,2.9,1.0,1,0.337,"Airflow, ETL, JavaScript, Linux, Tableau",0.0,0.16666666666666666,0.2,6.0,"Airflow, ETL, GCP, JavaScript, Linux, Tableau GCP, Power BI, PyTorch, Scikit-learn, Spark"
FIT0639,"Docker, Excel, GraphQL, Pandas, Spark","Airflow, CI/CD, Flask, Linux, R, React, TypeScript",PhD,4.8,0.0,0,0.354,"Docker, Excel, GraphQL, Pandas, Spark",2.0,0.0,0.0,5.0,"Docker, Excel, GraphQL, Pandas, Spark Airflow, CI/CD, Flask, Linux, R, React, TypeScript"
FIT0640,"Azure, ETL, Node.js, NumPy, R","Airflow, GraphQL, JavaScript, Node.js, REST, Tableau",Bachelors,4.0,1.0,1,0.37,"Azure, ETL, NumPy, R",0.0,0.2,0.16666666666666666,5.0,"Azure, ETL, Node.js, NumPy, R Airflow, GraphQL, JavaScript, Node.js, REST, Tableau"
FIT0641,"CI/CD, Hadoop, Node.js, Power BI, TensorFlow","AWS, Git, Hadoop, Pandas, R, TypeScript",Bachelors,5.1,1.0,1,0.403,"CI/CD, Node.js, Power BI, TensorFlow",0.0,0.2,0.16666666666666666,5.0,"CI/CD, Hadoop, Node.js, Power BI, TensorFlow AWS, Git, Hadoop, Pandas, R, TypeScript"
FIT0642,"Airflow, GraphQL, NumPy, Power BI, Scikit-learn, Spark, TensorFlow","Azure, ETL, Excel, GCP, JavaScript, NumPy, Pandas, Power BI, R, React",Masters,3.8,2.0,1,0.524,"Airflow, GraphQL, Scikit-learn, Spark, TensorFlow",1.0,0.2857142857142857,0.2,7.0,"Airflow, GraphQL, NumPy, Power BI, Scikit-learn, Spark, TensorFlow Azure, ETL, Excel, GCP, JavaScript, NumPy, Pandas, Power BI, R, React"
FIT0643,"Azure, Docker, Flask, GCP, Node.js, Python, Scikit-learn","CI/CD, Django, PyTorch, R, React",Bachelors,4.1,0.0,1,0.273,"Azure, Docker, Flask, GCP, Node.js, Python, Scikit-learn",0.0,0.0,0.0,7.0,"Azure, Docker, Flask, GCP, Node.js, Python, Scikit-learn CI/CD, Django, PyTorch, R, React"
FIT0644,"AWS, Excel, Git, GraphQL, Hadoop, Node.js, Tableau, TensorFlow","Excel, Flask, Git, GraphQL, JavaScript, Linux, Pandas, TypeScript",Masters,5.6,3.0,0,0.678,"AWS, Hadoop, Node.js, Tableau, TensorFlow",1.0,0.375,0.375,8.0,"AWS, Excel, Git, GraphQL, Hadoop, Node.js, Tableau, TensorFlow Excel, Flask, Git, GraphQL, JavaScript, Linux, Pandas, TypeScript"
FIT0645,"Azure, GraphQL, Linux, Pandas, PyTorch, Spark","Azure, Django, Docker, Excel, Hadoop, Linux, NumPy, PyTorch, Tableau, TypeScript",Bachelors,3.5,3.0,0,0.555,"GraphQL, Pandas, Spark",0.0,0.5,0.3,6.0,"Azure, GraphQL, Linux, Pandas, PyTorch, Spark Azure, Django, Docker, Excel, Hadoop, Linux, NumPy, PyTorch, Tableau, TypeScript"
FIT0646,"AWS, ETL, Flask, Hadoop, REST, Scikit-learn","Azure, GCP, Git, Hadoop, NumPy, Pandas, Power BI, Scikit-learn",Bachelors,2.8,2.0,0,0.434,"AWS, ETL, Flask, REST",0.0,0.3333333333333333,0.25,6.0,"AWS, ETL, Flask, Hadoop, REST, Scikit-learn Azure, GCP, Git, Hadoop, NumPy, Pandas, Power BI, Scikit-learn"
FIT0647,"Git, Pandas, React, SQL, Tableau, TensorFlow","GCP, Git, JavaScript, NumPy, Pandas",No Degree,6.3,2.0,0,0.539,"React, SQL, Tableau, TensorFlow",0.0,0.3333333333333333,0.4,6.0,"Git, Pandas, React, SQL, Tableau, TensorFlow GCP, Git, JavaScript, NumPy, Pandas"
FIT0648,"Azure, GCP, JavaScript, Pandas, Power BI, TensorFlow","Airflow, GCP, GraphQL, Hadoop, JavaScript, Node.js, NumPy, Power BI, PyTorch, TensorFlow",Bachelors,1.5,4.0,1,0.595,"Azure, Pandas",0.0,0.6666666666666666,0.4,6.0,"Azure, GCP, JavaScript, Pandas, Power BI, TensorFlow Airflow, GCP, GraphQL, Hadoop, JavaScript, Node.js, NumPy, Power BI, PyTorch, TensorFlow"
FIT0649,"Airflow, Django, Docker, ETL, Hadoop, Java, Spark, TypeScript","GCP, Git, GraphQL, SQL",Bachelors,2.1,0.0,0,0.213,"Airflow, Django, Docker, ETL, Hadoop, Java, Spark, TypeScript",0.0,0.0,0.0,8.0,"Airflow, Django, Docker, ETL, Hadoop, Java, Spark, TypeScript GCP, Git, GraphQL, SQL"
FIT0650,"AWS, Flask, GCP, Hadoop, NumPy, Pandas, SQL, Tableau","Django, Java, NumPy, Power BI, SQL, Scikit-learn, Tableau",Bachelors,2.3,3.0,1,0.519,"AWS, Flask, GCP, Hadoop, Pandas",0.0,0.375,0.42857142857142855,8.0,"AWS, Flask, GCP, Hadoop, NumPy, Pandas, SQL, Tableau Django, Java, NumPy, Power BI, SQL, Scikit-learn, Tableau"
FIT0651,"Azure, CI/CD, Excel, Git, JavaScript, REST, Spark","AWS, CI/CD, ETL, GCP, Hadoop, Kubernetes, PyTorch, REST",Bachelors,5.6,2.0,1,0.518,"Azure, Excel, Git, JavaScript, Spark",0.0,0.2857142857142857,0.25,7.0,"Azure, CI/CD, Excel, Git, JavaScript, REST, Spark AWS, CI/CD, ETL, GCP, Hadoop, Kubernetes, PyTorch, REST"
FIT0652,"Excel, GCP, Git, JavaScript, Linux","CI/CD, Django, Docker, ETL, REST, Spark, TypeScript",Bachelors,6.3,0.0,0,0.339,"Excel, GCP, Git, JavaScript, Linux",0.0,0.0,0.0,5.0,"Excel, GCP, Git, JavaScript, Linux CI/CD, Django, Docker, ETL, REST, Spark, TypeScript"
FIT0653,"Airflow, Django, JavaScript, React, Spark","Django, Spark, Tableau, TensorFlow",Bachelors,4.9,2.0,1,0.497,"Airflow, JavaScript, React",0.0,0.4,0.5,5.0,"Airflow, Django, JavaScript, React, Spark Django, Spark, Tableau, TensorFlow"
FIT0654,"CI/CD, Django, Hadoop, Kubernetes, React, SQL","GCP, Git, Kubernetes, NumPy, Pandas, PyTorch, R, REST",Bachelors,4.2,1.0,0,0.376,"CI/CD, Django, Hadoop, React, SQL",0.0,0.16666666666666666,0.125,6.0,"CI/CD, Django, Hadoop, Kubernetes, React, SQL GCP, Git, Kubernetes, NumPy, Pandas, PyTorch, R, REST"
FIT0655,"CI/CD, Flask, Kubernetes, PyTorch, React, SQL, Tableau","CI/CD, Django, Docker, ETL, GCP, Hadoop, Kubernetes, Pandas, Power BI, React",Bachelors,0.7,3.0,0,0.471,"Flask, PyTorch, SQL, Tableau",0.0,0.42857142857142855,0.3,7.0,"CI/CD, Flask, Kubernetes, PyTorch, React, SQL, Tableau CI/CD, Django, Docker, ETL, GCP, Hadoop, Kubernetes, Pandas, Power BI, React"
FIT0656,"Django, ETL, GCP, Linux, Pandas, TypeScript","CI/CD, Hadoop, Java, JavaScript, Linux, PyTorch, React",Bachelors,1.2,1.0,0,0.286,"Django, ETL, GCP, Pandas, TypeScript",0.0,0.16666666666666666,0.14285714285714285,6.0,"Django, ETL, GCP, Linux, Pandas, TypeScript CI/CD, Hadoop, Java, JavaScript, Linux, PyTorch, React"
